Latitude,Longitude,CommonName,Diameter
42.3809063925741,-71.14357028996734,Norway maple,6.6
42.38416063243555,-71.12182853758797,American elm,2.1
42.37924402837322,-71.13622653181804,Japanese cherry,3.1
42.385869240791905,-71.12794697241225,Amur maackia,1.4
42.36806231679861,-71.0775929907706,Common hackberry,2.0
42.357848137788096,-71.10671501733327,Japanese tree lilac,1.7
42.388447583410105,-71.14532199525841,White ash,17.0
42.37104422906621,-71.11031201380517,Japanese zelkova,1.5
42.387931364526715,-71.14712744180598,White ash,14.0
42.390553227308374,-71.1279306325686,Common hackberry,1.5
42.38643883567225,-71.13855815328084,Yoshino cherry,1.7
42.373078200513454,-71.09710229562826,Red maple,1.8
42.36482314009996,-71.07773103390697,American smoketree,2.1
42.38448216202928,-71.14236109261078,Paper birch,3.0
42.38800511380743,-71.14384254268447,Green ash,10.0
42.367494078212424,-71.11249000420663,Callery pear,4.5
42.387588382622546,-71.14676632131888,White ash,12.0
42.367633574430045,-71.09080277906402,American linden,1.5
42.375932515591344,-71.12971409575859,Eastern hophornbeam,1.8
42.36649513267392,-71.11097517459561,Swamp white oak,3.4
42.364625813968175,-71.07785207232952,Swamp white oak,1.0
42.36648367228919,-71.09213542838793,Callery pear,2.8
42.37744417626083,-71.13189237091974,London planetree,1.2
42.3698473390737,-71.08514430220629,Autumn cherry,1.9
42.36222481000357,-71.0981654801159,Common hackberry,1.9
42.38429586759423,-71.13367336540128,Hedge maple,3.5
42.364117616999664,-71.07836351518257,Gray birch,3.1
42.37095712325287,-71.08719427456236,Japanese tree lilac,1.0
42.36489886870124,-71.0779376854747,Eastern arborvitae,2.5
42.35785195694799,-71.10253272003023,Common hackberry,1.5
42.37688227684326,-71.12220422918946,Red maple,5.9
42.378706888258655,-71.13142768370585,Sargent's cherry,0.7
42.38330653558823,-71.11786781033312,Sweetgum,1.3
42.37150188861404,-71.09229699858619,Honeylocust,5.5
42.36165832259106,-71.08608673038408,Black oak,3.0
42.3658415485358,-71.0923975993462,American elm,2.8
42.386208022922155,-71.12763976524914,Yellowwood,1.3
42.36640067722362,-71.08062382573442,Fringetree,1.5
42.358817953033395,-71.09328540091715,Common hackberry,1.4
42.3754515147562,-71.11366771834103,Swamp white oak,1.9
42.36773350207646,-71.08206215577727,London planetree,2.9
42.381316059398216,-71.13241889598908,Ginkgo,1.4
42.38073494995268,-71.13823764927459,Japanese cherry,1.9
42.382786084854835,-71.14672110524143,Eastern hemlock,10.0
42.38110854301129,-71.14246413660982,Willow genus,17.9
42.39478681301768,-71.1264866109708,Tuliptree,3.3
42.388657947687776,-71.14460067842022,White ash,22.0
42.39218032496902,-71.12762881196637,Kentucky coffeetree,2.4
42.37896140854596,-71.13530326804306,Serviceberry genus,2.8
42.37050729582204,-71.08106913004191,Sargent's cherry,0.9
42.36692899072408,-71.11361065937726,Common hackberry,1.6
42.38626397877115,-71.13110635084671,Japanese zelkova,3.2
42.3681013164901,-71.08496431256029,London planetree,2.0
42.37064231601248,-71.0963340224772,Sargent's cherry,0.9
42.37491983448633,-71.15109265543084,Yoshino cherry,2.4
42.38691162198021,-71.1367742745923,Eastern hophornbeam,3.2
42.383229599096985,-71.13712105264,Common serviceberry,1.8
42.38279379526723,-71.13502734636032,Red maple,3.8
42.36651859191832,-71.07970517007277,American hornbeam,2.5
42.37556864346896,-71.10984744957663,Serviceberry genus,1.7
42.38318879274599,-71.14337748193792,Sugar Maple,0.0
42.39908015384235,-71.13250746681221,Dawn redwood,2.2
42.37520528079147,-71.13838983012883,Japanese yew,0.0
42.372863840062465,-71.09966402783417,Pin oak,2.9
42.37276031704152,-71.11106788204157,American hornbeam,1.6
42.379176319469956,-71.13623849074247,Japanese cherry,3.2
42.387055415716034,-71.1451087811053,Swamp white oak,12.0
42.37647913321643,-71.11069150667062,Arnold buckeye,1.2
42.39617966180214,-71.1343010682958,Japanese tree lilac,1.2
42.37886807832019,-71.15292431449372,Serviceberry,0.0
42.366433267351965,-71.11267681872278,Pin oak,4.3
42.387186647181835,-71.14445916597643,American elm,12.0
42.398661194442624,-71.13012108615638,Yoshino cherry,2.1
42.37089436176737,-71.1022951059322,Tuliptree,0.0
42.37053317611738,-71.09069832831014,Japanese cherry,1.9
42.35501740701927,-71.10986458103672,Japanese zelkova,2.7
42.3868986093561,-71.13910976241891,Ginkgo,1.9
42.39796809116657,-71.1351852630145,Kentucky coffeetree,1.1
42.36949795555415,-71.13918677402592,Sugar maple,3.4
42.38127953313368,-71.14006952798918,Black tupelo,1.2
42.36625428407882,-71.0876906414614,London planetree,4.2
42.364602261748495,-71.0779466361187,Sweetgum,1.2
42.35812612502161,-71.11208213388078,Red maple,2.7
42.3665770534924,-71.0797910005822,American beech,3.0
42.37789742785279,-71.14460110437565,Red maple,1.8
42.38557893457476,-71.1216635447871,Eastern redbud,1.8
42.36844216577714,-71.10487785024193,Japanese tree lilac,1.3
42.39797113281092,-71.1330042702297,Red pine,17.6
42.38352319103197,-71.1410143974246,River birch,1.6
42.35891027928347,-71.10874343842809,Eastern redbud,1.8
42.38674524520266,-71.11849295078292,Japanese zelkova,1.7
42.38143502327514,-71.12147962610123,Cherry genus,2.7
42.380264282636105,-71.15109986780743,Pin oak,2.2
42.38082384535458,-71.11476136381026,Ginkgo,1.8
42.367760439226544,-71.1109704452144,Kentucky coffeetree,1.3
42.374033632200806,-71.10161947628916,Sweetbay magnolia,0.9
42.38356815738136,-71.14326616949229,American elm,14.0
42.380956656987756,-71.13583714925734,Serviceberry genus,1.8
42.36843351854353,-71.08547754194001,Yellowwood,1.4
42.36003066461269,-71.09769688022946,American elm,2.0
42.365396414322454,-71.08094507338036,London planetree,4.3
42.36877629261734,-71.09997109675382,Ginkgo,1.1
42.362219179411746,-71.11204192887949,Flowering dogwood,1.3
42.39780086471629,-71.13630566264234,Cherry genus,1.8
42.36466985683992,-71.07789398233078,Sweetgum,1.1
42.365311533941366,-71.09381941225352,London planetree,1.8
42.364497389230976,-71.0780790305628,American linden,0.9
42.357270517927574,-71.1006164114048,Black tupelo,0.8
42.393785570389774,-71.15780622187,Japanese tree lilac,1.0
42.36723628348967,-71.08359178239134,Northern red oak,2.3
42.387910437743614,-71.12367798415157,Yellowwood,2.7
42.36837886656829,-71.10212270802367,Sweetgum,1.8
42.38024486099682,-71.14314175632457,Kentucky coffeetree,2.0
42.37692463736753,-71.12001659393574,Northern red oak,5.5
42.39974769139521,-71.13312724730321,Callery pear,3.0
42.38051768860293,-71.13994637786001,Red maple,4.8
42.3704907255045,-71.10026831992421,Hardy rubber tree,4.7
42.3740286539463,-71.10123749548745,Red maple,2.8
42.387665682812106,-71.14319592963409,White ash,19.0
42.36665222438736,-71.07906450211274,Paperbark maple,1.3
42.36011722578419,-71.11074399868215,Ginkgo,1.1
42.38950167916721,-71.15012739816663,Green ash,21.0
42.37692003207473,-71.13989041779436,Chokecherry,1.9
42.38819994655094,-71.14453724672546,White ash,15.0
42.38816843918361,-71.12279268559637,,0.0
42.38570353028807,-71.13488689409189,Cherry genus,4.8
42.39468033832625,-71.12736947657193,London planetree,2.3
42.38344466719174,-71.11604925399861,American elm,2.9
42.37251574652613,-71.088227493627,Japanese tree lilac,1.7
42.38415779791848,-71.116152092407,Silver linden,1.7
42.36034053699693,-71.10397383298401,Hornbeam genus,3.9
42.364309834167486,-71.10544047176701,Smooth leaf elm,2.0
42.37113767796099,-71.09148334275629,Callery pear,3.4
42.36952063598148,-71.09158714156347,Honeylocust,1.9
42.39242801330472,-71.12750908596581,Swamp white oak,1.2
42.38375529347953,-71.117740841893,Northern red oak,1.6
42.358932740249195,-71.10631698689843,Japanese tree lilac,2.0
42.3649013390428,-71.07807599845414,American hornbeam,3.4
42.371365178358566,-71.09133512123046,Callery pear,3.2
42.38303031263503,-71.12438035076744,Silver linden,2.0
42.36461492178802,-71.07786775900803,Eastern hophornbeam,0.7
42.369074372123585,-71.08376002425166,Honeylocust,2.3
42.37146808183503,-71.10664660407963,Sweetgum,1.9
42.37470276040338,-71.10589303630859,Eastern redbud,1.6
42.37168600026589,-71.0922624940692,Japanese zelkova,3.2
42.37274653999463,-71.08186334541554,Yellowwood,1.6
42.369565657093275,-71.0753981236011,Eastern arborvitae,4.0
42.3741138515031,-71.10115118020498,Japanese tree lilac,1.8
42.38319353503197,-71.12827213055591,Serviceberry genus,2.6
42.37796225263097,-71.1207642734184,Persian ironwood,3.0
42.38694127776972,-71.12866449675364,Yoshino cherry,1.7
42.362142249164684,-71.11570318476105,Apple genus,1.4
42.37241668087722,-71.10765136551238,Japanese tree lilac,1.7
42.37256065511465,-71.09237618196362,Kentucky coffeetree,3.0
42.377946540793,-71.11916359058392,Kentucky coffeetree,0.0
42.37604682581641,-71.14618737574766,Serviceberry genus,2.4
42.39294946430411,-71.12397193500833,Amur maackia,0.9
42.38319178147208,-71.12821748237117,Serviceberry genus,2.6
42.398831788203765,-71.1307219174911,Elm genus,1.9
42.35859911509875,-71.11370146432783,Elm genus,1.9
42.39231712375651,-71.12155287941528,,0.0
42.361832511356496,-71.10355504131975,Serviceberry genus,2.1
42.38795822074255,-71.14558667288111,White ash,10.0
42.3662363359654,-71.10535150442148,American elm,1.9
42.380922581789655,-71.14364284541206,Norway maple,4.1
42.36975239325107,-71.09736228680379,Dawn redwood,1.7
42.37413881715368,-71.09997852912717,American elm,3.2
42.35850519571104,-71.11010306268196,Sweetgum,2.0
42.3827166401144,-71.14674449110433,Eastern hemlock,14.0
42.38139481244827,-71.14398391260727,Yellowwood,1.6
42.39063127599763,-71.12752004000669,,0.0
42.383124997688135,-71.15744242774372,Northern red oak,0.0
42.35499831460252,-71.10826415461007,Smooth leaf elm,2.1
42.39717477123731,-71.13215749683944,Red maple,1.9
42.382777243900314,-71.1360339250042,Apple genus,3.0
42.37121192478263,-71.09459839474651,Northern red oak,1.6
42.37416010378427,-71.12619389157247,Nannyberry,1.5
42.37479403055704,-71.10962105397613,London planetree,2.1
42.38658677992486,-71.11945989755321,Sweetgum,3.1
42.38678819001842,-71.1461535375474,Green ash,5.3
42.389548561054134,-71.15063612348607,Green ash,6.3
42.38237784634642,-71.14376852853374,American elm,17.0
42.36873701898907,-71.09456189664455,Ginkgo,1.9
42.367675251917895,-71.08578059975524,,0.0
42.38889744531844,-71.14676175093258,White ash,8.0
42.380968116582885,-71.14366237758928,Norway maple,3.5
42.38123050742557,-71.11475077264647,Japanese cherry,2.1
42.369592993242144,-71.1079911108299,American hornbeam,3.0
42.36508224189157,-71.08918194604537,London planetree,16.5
42.369040218186036,-71.08131114322542,Amur maackia,1.8
42.3845240383829,-71.12812320378006,American elm,2.9
42.375199905751536,-71.13361140700374,Oak genus,15.0
42.36649546859758,-71.09820750338925,Kentucky coffeetree,2.6
42.37509470762308,-71.12199221778143,Eastern redbud,2.1
42.36651697497897,-71.11310090795453,Katsura,3.5
42.37719283816163,-71.13540037668227,London planetree,1.3
42.37657314449123,-71.12063063094261,Red maple,1.7
42.36610731023719,-71.07670960813148,Magnolia genus,5.4
42.38842966102419,-71.1456700984082,White ash,14.0
42.38934677063876,-71.14651890293104,London planetree,2.2
42.36585288697581,-71.11354534347151,Kentucky coffeetree,2.0
42.35570212984531,-71.11180001902099,Serviceberry genus,2.0
42.366627588108905,-71.0799090171452,American beech,3.3
42.35605665033913,-71.10740072778536,Japanese zelkova,3.0
42.368410829988086,-71.13756268137409,Sugar maple,4.4
42.363421079022594,-71.10609025060793,Eastern redbud,1.6
42.3721673614869,-71.10018638746178,Japanese zelkova,2.3
42.35544447447302,-71.10791259428936,Yoshino cherry,2.0
42.37010220221375,-71.07713866041217,,0.0
42.38266919846495,-71.14670392254283,Eastern hemlock,12.0
42.389016599429674,-71.12105137594394,Red maple,10.4
42.37347296060186,-71.10381402342868,Tuliptree,0.0
42.35718507040219,-71.10102376117763,Black tupelo,0.8
42.355775582052544,-71.10740644117652,Cherry genus,3.5
42.3826423765439,-71.14658624112836,Eastern hemlock,12.0
42.361223295768426,-71.1076233974754,Honeylocust,1.5
42.3688366161346,-71.1000426381732,Pin oak,1.1
42.38242485094008,-71.13434877287303,River birch,1.0
42.371670053574455,-71.07893032866971,Japanese cherry,2.4
42.36830023338276,-71.10037167115435,Kentucky coffeetree,1.3
42.369026194803254,-71.09029344790771,Sweetgum,2.5
42.36686703106566,-71.11214179248064,Ginkgo,4.1
42.373353317415436,-71.10068279621161,Elm genus,1.9
42.39201635934795,-71.12401463385359,Shingle oak,2.3
42.364904222948674,-71.0776556797377,Japanese maple,2.1
42.37463523605289,-71.10731494007076,Swamp white oak,4.4
42.37677590269687,-71.11233209629137,Katsura,0.8
42.364162283279875,-71.10450219758216,Red maple,2.6
42.36999830456035,-71.09438937269765,Amur maackia,1.1
42.38845922890438,-71.12596282637006,Red maple,2.0
42.38294718439081,-71.14677273750698,Eastern hemlock,21.0
42.37022317018085,-71.10276717507169,Sweetgum,4.0
42.37744179660463,-71.15201259925303,Japanese cherry,2.8
42.387476345182904,-71.14254943395979,Green ash,50.0
42.37661651421253,-71.12052029832407,Yellowwood,4.9
42.3646837151031,-71.09523523942433,Common hackberry,3.0
42.36434298317378,-71.07819246034711,American linden,0.9
42.38177316811805,-71.1317018117356,Serviceberry genus,1.8
42.37360483936564,-71.10239518588234,Serviceberry genus,0.0
42.3747183614381,-71.11350389358556,Ginkgo,1.0
42.38812809525928,-71.14368784581526,Green ash,10.0
42.364161968481014,-71.07839725948166,Bald cypress,3.6
42.3579793116431,-71.10900124224709,Elm genus,3.3
42.38614824960825,-71.12792898969685,London planetree,1.3
42.38380838617344,-71.12784283619295,Eastern redbud,1.5
42.3772360098971,-71.14327450178943,London planetree,2.0
42.367418542875726,-71.08500546168915,American elm,2.4
42.38785882007186,-71.14372753730153,White ash,23.0
42.35848129586615,-71.09336352101293,Honeylocust,1.5
42.36833612514735,-71.10039588145241,Kentucky coffeetree,1.2
42.36079430927712,-71.11339771449461,Japanese zelkova,1.0
42.38761753816935,-71.14382222463553,White ash,21.0
42.38290491094783,-71.1197549709141,American elm,10.5
42.36249469692595,-71.10017686040314,Japanese tree lilac,1.5
42.36653924348771,-71.09342475081027,Northern red oak,1.0
42.38258945689474,-71.14189172674551,Smooth leaf elm,2.2
42.383638407354674,-71.12813447306165,Eastern redbud,1.6
42.37253569132686,-71.11526899041989,Japanese yew,0.0
42.37471038384719,-71.12765911499058,Swamp white oak,1.1
42.36487675614465,-71.07764954373792,American smoketree,3.6
42.378948570849936,-71.1555855009172,,0.0
42.364618784052055,-71.07789929307468,American linden,1.0
42.363218451687246,-71.10292856785843,Red Maple,2.2
42.37257056646045,-71.08346515655118,Sweetgum,2.5
42.35733126326471,-71.11135108016803,Common hackberry,2.0
42.36678604530122,-71.0922619713475,Common hackberry,1.5
42.36739715878354,-71.08482487289504,Swamp white oak,2.5
42.36787506677218,-71.08082310868815,Tuliptree,1.5
42.36453449220225,-71.10529306856154,,0.0
42.38288457122148,-71.13704344709517,Honeylocust,5.1
42.379892368992586,-71.1170046604343,London planetree,2.2
42.38420104944121,-71.14088972146861,Serviceberry genus,2.4
42.369080038642025,-71.13817049054431,Cherry genus,4.7
42.371353986492146,-71.09192585621257,Goldenrain tree,3.1
42.36697772904825,-71.10535637479249,Serviceberry genus,1.6
42.3687516615801,-71.08753483283915,London planetree,7.1
42.365713121288955,-71.08182211097905,London planetree,4.9
42.390346515002214,-71.12134489576512,Swamp white oak,4.1
42.375253119581494,-71.1251095489142,Japanese pagoda tree,20.1
42.38018373397857,-71.15400339659244,White mulberry,8.9
42.3744858555698,-71.1397036116061,American elm,3.1
42.370435679939476,-71.08462103254253,Elm genus,23.5
42.36425217743757,-71.07829286738485,River birch,2.5
42.379034078985256,-71.14476486541692,Northern red oak,5.1
42.38651994577098,-71.15726914030702,Gray birch,1.4
42.38171010354538,-71.14245333639744,Norway maple,15.9
42.38283613056055,-71.11610723117471,Dawn redwood,2.5
42.38201620934735,-71.14478212094063,Paper birch,12.0
42.392590227015454,-71.12723327016079,Tuliptree,1.7
42.38633934438136,-71.12769117889987,Dawn redwood,3.2
42.38096189777082,-71.1432276726379,Norway maple,10.4
42.3828325992499,-71.13040644526555,Eastern hophornbeam,2.2
42.359512710737135,-71.10393255197906,Sargent's cherry,2.8
42.370070708755115,-71.11792630058683,Kentucky coffeetree,4.5
42.38053878779333,-71.14160485115104,Sargent's cherry,0.9
42.36064146655394,-71.10425151772162,Carolina silverbell,1.0
42.397859260797134,-71.1332828476728,Magnolia genus,0.9
42.364603859044,-71.07787505761344,Staghorn sumac,1.0
42.36562871298002,-71.07818203505747,Common hackberry,2.1
42.36673467265483,-71.09242141009703,Callery pear,3.0
42.36779200888617,-71.07923084753597,Eastern hophornbeam,1.8
42.36631477621622,-71.09476955973851,Quaking aspen,1.0
42.36668940770533,-71.07932987225075,Japanese tree lilac,1.1
42.38974725357727,-71.1492236055985,White ash,10.0
42.36111580768953,-71.11296686890044,Silver maple,30.0
42.38540647337055,-71.13604904859291,Ginkgo,1.6
42.371200217189426,-71.09788238450449,Northern red oak,3.0
42.372127135229256,-71.08990319351157,Elm genus,3.8
42.38825959210842,-71.14506752431946,White ash,7.8
42.36362107394297,-71.10360586452833,,0.0
42.36837917667788,-71.08078587595324,Kentucky coffeetree,0.0
42.35978165003622,-71.11010497478651,Red maple,3.5
42.368267873246694,-71.10054357092942,Paper birch,9.0
42.38181710067383,-71.14374343400664,Green ash,27.3
42.37001884982945,-71.08273434932642,Japanese tree lilac,1.9
42.3777429097018,-71.11079855259207,Autumn cherry,2.2
42.388050066175644,-71.1456262189554,White ash,15.0
42.37220557486805,-71.10876014797003,London planetree,2.0
42.363118005241525,-71.09933224816396,Tree of heaven,7.2
42.387881216530566,-71.13275835608668,Northern red oak,30.0
42.396978654281604,-71.12959289812402,Pin oak,1.9
42.37323016090812,-71.09316897611724,Swamp white oak,1.9
42.3682760228801,-71.0800253191355,Ginkgo,1.3
42.381305967051176,-71.13829664899855,Yellowwood,1.2
42.38702089889048,-71.12263980722044,,1.85
42.36953127658715,-71.09164885594005,Honeylocust,1.7
42.36493359080258,-71.0778799697965,Eastern arborvitae,4.9
42.36221259768327,-71.08460704941287,American elm,6.1
42.3808307114018,-71.14377521281632,Red maple,3.3
42.392155514301,-71.12339638480748,Yoshino cherry,5.8
42.38909124185104,-71.12567795677988,Okame cherry,1.9
42.36951062682643,-71.10801741994531,American hornbeam,3.0
42.37656180392586,-71.12157082399055,Common hackberry,5.5
42.387043629005746,-71.14436000808941,Green ash,8.0
42.37068739724909,-71.09681505615862,Japanese zelkova,2.3
42.38795992038612,-71.12946097743654,Cherry genus,7.5
42.37378175887855,-71.11111143993739,American elm,2.0
42.38841031799394,-71.14495962768515,White ash,9.0
42.36843366949095,-71.09924853668713,,0.0
42.368406305591826,-71.10040174161503,Kentucky coffeetree,1.2
42.36388391159671,-71.10096927719137,Swamp white oak,2.8
42.366248577505424,-71.08133389476762,American linden,0.9
42.36827416933784,-71.08282042263929,American hornbeam,4.3
42.36958272921006,-71.11464933567606,American elm,1.8
42.39797864235857,-71.13527436296157,Kentucky coffeetree,1.3
42.38450410063299,-71.12092913644383,Swamp white oak,3.2
42.364655685900665,-71.07786165209696,American linden,0.9
42.35477831483049,-71.10744598369114,Common hackberry,1.7
42.37467056413855,-71.12752408108123,Tuliptree,1.6
42.395769917458146,-71.13661706297295,Magnolia genus,1.5
42.372505710838496,-71.11525418948418,Japanese yew,0.0
42.39472844553186,-71.13620953890047,,0.0
42.36476575318311,-71.07783441081995,Eastern hophornbeam,0.8
42.356393021455766,-71.10949934729186,Yellowwood,1.0
42.36955259600067,-71.10770256539774,American hornbeam,3.0
42.384851569048735,-71.13120691731594,Yellowwood,2.5
42.38226313581514,-71.11617430025875,Black tupelo,1.9
42.37479629921088,-71.11237973699541,Yellowwood,1.3
42.36933563295573,-71.1354371048825,Eastern red cedar,4.0
42.379780050056844,-71.1218242743846,Sweetgum,1.2
42.373541349488875,-71.09418838304153,Dawn redwood,2.0
42.37744181167705,-71.12127634250882,Norway maple,17.3
42.365845003310184,-71.08237453730338,Dawn redwood,1.0
42.3663412248467,-71.08096848971694,Kentucky coffeetree,2.4
42.372339926514975,-71.08957020725255,Amur maple,2.0
42.36784345864012,-71.09846717376003,Red maple,2.1
42.38109988688103,-71.14372588829464,Norway maple,9.6
42.37934030921838,-71.12310690051821,Black tupelo,1.7
42.3748160197796,-71.11062445177097,Common serviceberry,2.4
42.393055939369965,-71.14685246852996,Japanese tree lilac,1.5
42.36914717869128,-71.13868618150222,Norway maple,4.3
42.38825019032119,-71.14526830317844,Ash genus,12.0
42.36167783914904,-71.09165264865763,Kentucky coffeetree,2.0
42.373890869308795,-71.09801203841114,Japanese tree lilac,1.7
42.38836482422937,-71.14511284098255,White ash,13.3
42.366415540343496,-71.08017992034408,Quaking aspen,2.5
42.378128337670084,-71.14711180625089,Eastern redbud,2.0
42.39958429269318,-71.1328334491456,Callery pear,3.8
42.39897514887239,-71.13236803302426,Dawn redwood,2.0
42.35897320205259,-71.11074263701353,Northern red oak,1.8
42.36429939188569,-71.10490408556484,,0.0
42.36629558623966,-71.08877509891394,London planetree,3.2
42.36372043395071,-71.09978934132745,Ginkgo,0.0
42.368078305850645,-71.07993821377333,Common hackberry,1.5
42.359373723721774,-71.09919078677463,Honeylocust,2.2
42.37670606397623,-71.14462279297139,American elm,1.6
42.377297476353306,-71.14672787457144,Apple genus,1.5
42.394156173731524,-71.15577523366954,Autumn cherry,1.7
42.39093195902527,-71.11980518576279,Silver linden,2.4
42.37472442680328,-71.10949917611599,Eastern red cedar,3.0
42.38429094335497,-71.13610713734626,Eastern redbud,4.0
42.388331369984414,-71.1453932409801,White ash,6.3
42.37103280714131,-71.08900675961003,American elm,2.1
42.36667544331768,-71.08485917737326,Red maple,5.5
42.37105816015226,-71.07860494294628,Kentucky coffeetree,2.25
42.37406762336649,-71.10292425178378,,0.0
42.363209682635,-71.1001999653424,Japanese zelkova,1.6
42.382595038751816,-71.13809628583905,Common serviceberry,2.15
42.386473389818946,-71.15739252187579,Red maple,0.0
42.373737940670225,-71.10519161772156,Autumn cherry,2.2
42.39375333832227,-71.1351362941967,Red maple,1.6
42.37774283148603,-71.14676586672576,Swamp white oak,1.1
42.360183396924256,-71.1110763502665,Japanese tree lilac,2.1
42.36839302476215,-71.10085014992092,Apple genus,9.2
42.382092240096746,-71.12261559866293,London planetree,1.3
42.37503380960185,-71.1099788443188,Black tupelo,1.3
42.38780323565232,-71.13219250560135,Yoshino cherry,3.5
42.3795715112547,-71.11192106613494,,0.0
42.388322939647374,-71.11883865345298,Kentucky coffeetree,1.7
42.395275756623825,-71.13778524481498,Hawthorn genus,1.3
42.387976047035615,-71.14586997510801,White ash,20.0
42.371386607510935,-71.12455349468586,,0.0
42.381137718954015,-71.13849880416701,Honeylocust,2.4
42.36831451462501,-71.08656521338344,Ginkgo,1.4
42.36686242413765,-71.08156662269752,Honeylocust,3.5
42.36084872142173,-71.09333529586415,Shingle oak,2.1
42.3666147065149,-71.08013968770172,American beech,3.0
42.3721732233238,-71.08799576125672,River birch,2.7
42.374152354758465,-71.12626368971355,Eastern redbud,1.4
42.36446885773797,-71.07808514245015,Eastern hophornbeam,0.8
42.370837187874955,-71.1124739194818,Kentucky coffeetree,2.1
42.37924756082315,-71.12017991293591,American elm,3.0
42.384492467246105,-71.14184186606359,Green ash,21.0
42.366421251169264,-71.11368001032517,Japanese cherry,0.0
42.38091702745997,-71.14335775503542,Green ash,15.0
42.39589127378794,-71.1302901888782,Eastern white pine,21.3
42.3751594846974,-71.11140262737278,Ginkgo,1.3
42.36426271914719,-71.11560455820484,Dawn redwood,1.0
42.386070238147326,-71.13646732917846,Common serviceberry,2.5
42.35689254480756,-71.10161567090631,American elm,2.0
42.36243252084047,-71.08507320366691,American elm,6.3
42.376770173095125,-71.13192992082959,London planetree,11.7
42.378837876308346,-71.13747038524842,Eastern redbud,1.6
42.369742316142414,-71.07539748580366,Chinese pear,19.6
42.39783249661725,-71.13174061387599,Cherry genus,13.9
42.36142173334901,-71.08554113690037,Ginkgo,2.0
42.38844940331836,-71.14434448280412,White ash,9.0
42.37849994871363,-71.13257371468977,Eastern redbud,1.7
42.37059816774535,-71.12167724538851,Elm genus,2.7
42.366908831754095,-71.07784745660624,Hornbeam genus,2.1
42.38294568244854,-71.11736733461082,River birch,3.5
42.387567855186745,-71.143470851261,Ash genus,14.0
42.37732174064882,-71.14672672125381,Apple genus,1.6
42.38856329579285,-71.12658484656285,,0.0
42.38377769321051,-71.12896413299065,American elm,1.0
42.38732968113061,-71.13756331195472,Ginkgo,2.3
42.391908835402184,-71.13074159898916,Japanese tree lilac,1.5
42.36532045058654,-71.08057224298003,London planetree,5.2
42.371348973195346,-71.11440274308407,Shingle oak,2.0
42.38252754458064,-71.14544973894702,Serviceberry genus,4.0
42.39812713288174,-71.13461919201444,Cherry genus,6.5
42.37990522614618,-71.14498874008193,London planetree,28.0
42.38436084046716,-71.11540244813143,Black cherry,16.5
42.387737102559456,-71.15704190626504,Shagbark hickory,0.8
42.3711604139165,-71.08692001309507,,0.0
42.39458484038301,-71.1434757854247,Swamp white oak,3.5
42.373045212197766,-71.08321915410922,Sweetgum,2.1
42.3690863909536,-71.07361838716807,Littleleaf linden,23.0
42.368100291812596,-71.08487236831006,Common hackberry,1.2
42.391332589252,-71.12267284592971,Honeylocust,2.5
42.373332121568126,-71.08293373395882,River birch,1.8
42.38847205610879,-71.15688586878773,Tuliptree,0.0
42.36428233671187,-71.09655936508454,,0.0
42.35541065781009,-71.1088440225992,Cherry genus,1.1
42.362494709350756,-71.11530439090565,Accolade elm,3.1
42.40017415658509,-71.1317447513983,Kousa dogwood,2.5
42.39403542575777,-71.1330700065634,Kentucky coffeetree,3.3
42.37268154110303,-71.08818340928022,Serviceberry genus,2.5
42.3889026855706,-71.12083321514122,Norway maple,14.2
42.37938945820027,-71.11230043862815,Japanese tree lilac,1.7
42.359466113523375,-71.10385060855354,Serviceberry genus,2.2
42.368515581432995,-71.09299047711605,Serviceberry genus,2.0
42.3694131393458,-71.1112515035154,American elm,3.2
42.35892794266901,-71.1056895429421,Eastern hophornbeam,2.5
42.36882288111778,-71.10559078534966,Sargent's cherry,2.1
42.38867805822577,-71.14604141671342,White ash,5.0
42.3832336200815,-71.13434440393702,Amur maackia,1.3
42.39557336246641,-71.13702300141766,American elm,3.1
42.36754079501475,-71.09503926565291,Sweetgum,2.3
42.38098720572166,-71.14304077923312,Norway maple,9.7
42.386473389482155,-71.13026405501348,Eastern redbud,2.1
42.382278816360454,-71.14630046524164,Eastern white pine,2.0
42.3645152292758,-71.07801500221059,Eastern hophornbeam,0.8
42.38984479434399,-71.12456636724964,Elm genus,2.1
42.370281883493966,-71.11402676557843,Northern red oak,1.7
42.36200219091391,-71.11462694281332,Cherry genus,4.9
42.36428957013493,-71.0781921470134,Silver maple,1.2
42.374854424301766,-71.13196183664772,Dawn redwood,2.0
42.36626706641088,-71.10540579704217,Kentucky coffeetree,2.2
42.381614901452686,-71.118590371962,Tuliptree,1.9
42.3645873842491,-71.07787762823644,Eastern redbud,2.8
42.36867140809335,-71.09970320647577,Ginkgo,1.2
42.3672361518515,-71.07814215702712,Elm genus,1.9
42.3643624451822,-71.07813459732435,Staghorn sumac,0.7
42.370422546925404,-71.08500495173668,Black tupelo,1.4
42.37012465459558,-71.08433967692736,Japanese cherry,1.9
42.38682649308906,-71.13653926696678,River birch,4.1
42.39267112826265,-71.1308095133631,Shingle oak,3.2
42.38492862460045,-71.15550852252606,American elm,5.0
42.36038631237002,-71.09242252624387,Honeylocust,6.0
42.369008274831174,-71.08363939419543,Japanese tree lilac,1.8
42.36647924885043,-71.10531930809606,Sweetgum,1.7
